Route Name,Route Link,Bus Name,Bus Type,Departure Time,Arrival Time,Duration,Seat Availability,Price,Star Rating
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,DURGA TRAVELS,A/C Seater/Sleeper (2+1),22:30,02:59,04h 29m,21 Seats available,359.0,5.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:25,02:25,04h 00m,30 Seats available,499.0,4.2
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,A/C Sleeper (2+1),22:30,02:15,03h 45m,8 Seats available,654.46,4.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:30,02:10,03h 40m,25 Seats available,499.0,5.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.ltd.,Non A/C Seater / Sleeper (2+1),22:30,02:30,04h 00m,33 Seats available,450.0,3.1
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,AC Seater (2+2),22:30,03:00,04h 30m,30 Seats available,528.57,5.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,International Tourist Centre,VE A/C Seater / Sleeper (2+1),22:40,02:45,04h 05m,39 Seats available,390.0,4.5
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:40,02:35,03h 55m,26 Seats available,509.0,5.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Ashok Bus Service,VE A/C Sleeper (2+1),22:45,03:00,04h 15m,38 Seats available,474.0,5.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),23:10,02:50,03h 40m,34 Seats available,346.0,5.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:45,02:05,03h 20m,27 Seats available,459.0,3.7
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:45,02:20,03h 35m,29 Seats available,399.0,3.7
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:50,02:35,03h 45m,36 Seats available,449.0,4.5
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:00,02:40,03h 40m,28 Seats available,519.0,4.2
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,Bharat Benz A/C Seater (2+2),23:00,03:00,04h 00m,14 Seats available,545.54,4.7
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:15,02:35,03h 20m,32 Seats available,449.0,4.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:30,03:30,04h 00m,19 Seats available,405.0,5.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:30,03:00,03h 30m,31 Seats available,479.0,3.7
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:35,02:35,03h 00m,29 Seats available,462.0,4.2
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Ashok Bus Service,VE A/C Sleeper (2+1),23:45,04:30,04h 45m,45 Seats available,474.0,3.1
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:45,03:15,03h 30m,31 Seats available,421.0,3.9
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45,03:25,03h 40m,33 Seats available,449.0,5.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:55,03:10,03h 15m,30 Seats available,398.0,4.3
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,NueGo,Electric A/C Seater (2+2),23:55,04:25,04h 30m,41 Seats available,284.0,4.1
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,FlixBus,Bharat Benz A/C Sleeper (2+1),20:00,00:20,04h 20m,25 Seats available,597.32,1.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Hans Travels (I) Private Limited,A/C Sleeper (2+1),21:25,00:40,03h 15m,21 Seats available,300.0,1.9
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Hare Rama Travels,A/C Seater/Sleeper (2+1),23:15,03:00,03h 45m,29 Seats available,404.0,1.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),21:30,01:30,04h 00m,30 Seats available,500.0,1.3
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,SAFAR EXPRESS PVT LTD,NON AC Seater / Sleeper 2+1,22:00,02:06,04h 06m,34 Seats available,500.0,1.4
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:30,02:30,04h 00m,28 Seats available,429.0,1.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),23:00,02:30,03h 30m,40 Seats available,500.0,1.3
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),23:15,02:30,03h 15m,20 Seats available,421.0,2.6
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),23:15,02:50,03h 35m,27 Seats available,469.0,2.4
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Kalpana Travels Kanpur,NON AC Seater / Sleeper 2+1,23:15,03:45,04h 30m,34 Seats available,500.0,2.4
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:20,03:30,04h 10m,33 Seats available,449.0,2.9
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:40,03:30,03h 50m,29 Seats available,399.0,1.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:40,02:30,02h 50m,31 Seats available,439.0,1.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+1),19:30,00:00,04h 30m,26 Seats available,646.0,4.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),20:15,00:20,04h 05m,17 Seats available,720.0,5.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,GK Travels,A/C Seater/Sleeper (2+1),20:30,01:00,04h 30m,34 Seats available,699.0,3.6
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:30,01:00,04h 30m,19 Seats available,608.0,5.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Vinay Travels,VE A/C Seater / Sleeper (2+1),20:30,01:00,04h 30m,36 Seats available,990.0,3.1
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Jamna Travels (Delhi),A/C Seater/Sleeper (2+1),20:30,00:30,04h 00m,24 Seats available,699.0,4.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:30,00:45,04h 15m,28 Seats available,664.0,5.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:00,00:35,03h 35m,30 Seats available,599.0,4.2
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),21:00,00:30,03h 30m,30 Seats available,649.0,4.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Aadishakti Travels,A/C Seater / Sleeper (2+2),21:00,01:50,04h 50m,50 Seats available,2500.0,3.4
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,RAJ KALPANA TRAVELS PRIVATE LIMITED,A/C Sleeper (2+1),21:00,01:15,04h 15m,23 Seats available,1400.0,5.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,RAJ KALPANA TRAVELS PRIVATE LIMITED,A/C Sleeper (2+1),21:00,00:45,03h 45m,20 Seats available,699.0,3.7
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Fouji travels,A/C Seater / Sleeper (2+1),21:00,00:00,03h 00m,32 Seats available,549.0,3.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,VGO BUS,A/C Sleeper (2+1),21:10,02:10,05h 00m,29 Seats available,599.0,5.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:15,01:30,04h 15m,22 Seats available,619.0,4.2
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),21:30,01:00,03h 30m,15 Seats available,699.0,5.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,01:00,03h 30m,44 Seats available,1613.0,4.2
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:30,01:35,04h 05m,25 Seats available,549.0,3.9
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:30,01:30,04h 00m,20 Seats available,1168.0,4.2
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Fouji travels,A/C Seater / Sleeper (2+1),21:30,00:30,03h 00m,32 Seats available,549.0,3.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,PRATAP T&C,A/C Seater / Sleeper (2+2),21:45,01:15,03h 30m,56 Seats available,1900.0,3.1
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Dharmendra Travels,A/C Sleeper (2+1),21:56,02:30,04h 34m,27 Seats available,749.0,3.9
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.ltd.,VE A/C Sleeper (2+1),22:00,01:45,03h 45m,18 Seats available,729.0,3.7
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,02:20,04h 20m,34 Seats available,599.0,3.7
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,HIGHWAY STAR TRAVEL & CARGO,A/C Seater / Sleeper (2+1),22:00,00:35,02h 35m,34 Seats available,647.0,3.2
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,RS YADAV SMART BUS,A/C Semi Sleeper (2+2),22:30,01:05,02h 35m,40 Seats available,799.0,3.4
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Panwar tour and Travels,A/C Seater / Sleeper (2+1),23:00,02:40,03h 40m,16 Seats available,890.0,1.6
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:30,02:00,03h 30m,18 Seats available,617.0,4.1
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Sai Anand,A/C Seater / Sleeper (2+1),22:30,03:15,04h 45m,29 Seats available,549.0,3.6
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,DURGA TRAVELS,A/C Seater / Sleeper (2+2),22:16,02:30,04h 14m,41 Seats available,1440.0,5.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:30,02:18,03h 48m,26 Seats available,549.0,3.7
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Revanta Roadlines,A/C Seater / Sleeper (2+2),22:30,02:20,03h 50m,18 Seats available,711.0,3.9
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.Ltd,VE A/C Sleeper (2+1),22:45,02:00,03h 15m,25 Seats available,549.0,5.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Kalpana Travels Kanpur,Bharat Benz A/C Sleeper (2+1),22:45,03:15,04h 30m,24 Seats available,665.71,5.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Rajdhani Tourist Bus Service,A/C Sleeper (2+1),22:45,03:40,04h 55m,30 Seats available,949.0,3.9
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),22:50,01:55,03h 05m,38 Seats available,999.0,3.4
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),23:00,02:30,03h 30m,29 Seats available,799.0,3.7
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Miles India Private Limited,Scania A/C Semi Sleeper (2+2),23:00,03:30,04h 30m,26 Seats available,699.0,4.4
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Fouji travels,A/C Seater / Sleeper (2+1),23:00,02:30,03h 30m,16 Seats available,699.0,3.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Aadishakti Travels,Bharat Benz A/C Seater (2+2),23:15,02:55,03h 40m,30 Seats available,1699.0,3.4
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),23:15,02:45,03h 30m,22 Seats available,599.0,3.2
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.Ltd,A/C Sleeper (2+1),23:30,03:00,03h 30m,21 Seats available,729.0,5.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),23:30,03:20,03h 50m,26 Seats available,649.0,3.9
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Miles India Private Limited,Scania AC Multi Axle Sleeper (2+1),23:30,04:00,04h 30m,19 Seats available,699.0,4.4
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,IntrCity SmartBus,A/C Sleeper (2+1),23:50,03:30,03h 40m,16 Seats available,5000.0,4.2
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,New Shatabdi Travels,NON A/C Sleeper (2+1),20:00,00:30,04h 30m,30 Seats available,4500.0,1.6
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Tripathi Travels,A/C Seater / Sleeper (2+1),20:30,02:00,05h 30m,24 Seats available,599.0,1.2
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Vishawnath tour and travel,AC Sleeper (2+1),20:30,00:35,04h 05m,30 Seats available,1200.0,2.1
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Panwar tour and Travels,A/C Seater (2+2),23:15,03:15,04h 00m,49 Seats available,1350.0,1.6
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Shree Saroj Travels,A/C Seater / Sleeper (2+2),21:00,00:05,03h 05m,37 Seats available,799.0,2.8
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Shatabdi Travels,Bharat Benz A/C Sleeper (2+1),23:45,02:55,03h 10m,23 Seats available,899.0,1.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Shakmbhari Travels,A/C Seater / Sleeper (2+1),21:00,00:45,03h 45m,12 Seats available,694.0,1.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),21:10,00:25,03h 15m,37 Seats available,899.0,1.3
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Arhaan Travels,A/C Seater / Sleeper (2+1),21:25,02:20,04h 55m,40 Seats available,3799.0,2.2
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Dhruv Travels,A/C Seater / Sleeper (2+1),21:30,01:10,03h 40m,24 Seats available,549.0,1.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,NKS Holidays,A/C Sleeper (2+2),21:30,01:28,03h 58m,28 Seats available,2099.0,2.4
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Khajuraho Travels,AC Sleeper (2+1),21:36,01:16,03h 40m,24 Seats available,896.0,2.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Shitla Travels,A/C Sleeper (2+1),22:00,03:30,05h 30m,24 Seats available,564.0,1.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,New shiv mahima travels express & cargo,A/C Sleeper (2+1),22:00,02:10,04h 10m,30 Seats available,666.67,2.2
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,KN Nehra Travels,A/C Seater / Sleeper (2+1),22:00,01:20,03h 20m,26 Seats available,599.0,2.9
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Shakmbhari Travels,A/C Seater / Sleeper (2+1),22:00,01:45,03h 45m,11 Seats available,694.0,1.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Shree Saroj Travels,A/C Seater/Sleeper (2+1),22:00,00:45,02h 45m,24 Seats available,699.0,2.8
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Krishna Travels,A/C Seater/Sleeper (2+1),22:00,01:30,03h 30m,24 Seats available,649.0,1.5
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,New Yadav Vishwakarma Tour and Travels,Bharat Benz NON A/C sleeper (2+1),22:00,03:30,05h 30m,22 Seats available,1500.0,1.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),22:05,01:35,03h 30m,26 Seats available,899.0,1.3
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+2),22:05,02:10,04h 05m,48 Seats available,649.0,1.3
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Shila Travels,A/C Seater / Sleeper (2+2),22:20,01:20,03h 00m,25 Seats available,590.0,2.1
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,New Yadav Vishwakarma Tour and Travels,Bharat Benz NON A/C sleeper (2+1),22:30,02:00,03h 30m,16 Seats available,1199.0,1.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Northern Travels,Bharat Benz A/C Sleeper (2+1),22:30,01:35,03h 05m,35 Seats available,949.0,2.9
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Yadav Vishvkarma Tour And Travels,NON AC Seater / Sleeper 2+1,22:30,02:31,04h 01m,35 Seats available,750.0,1.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Raj Kalpana Travels Pvt.ltd.,A/C Sleeper (2+1),22:30,02:00,03h 30m,21 Seats available,599.0,1.7
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),22:30,01:35,03h 05m,40 Seats available,599.0,1.3
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),22:32,03:02,04h 30m,24 Seats available,985.0,2.9
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Satlok express,A/C Seater / Sleeper (2+1),22:45,02:47,04h 02m,43 Seats available,1427.62,1.3
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),23:00,02:30,03h 30m,39 Seats available,665.0,1.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Yadav Vishvkarma Tour And Travels,NON AC Seater / Sleeper 2+1,23:00,02:51,03h 51m,36 Seats available,750.0,1.0
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,Kalpana Travels Kanpur,AC Sleeper (2+1),23:00,02:50,03h 50m,29 Seats available,699.0,2.4
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),23:05,03:35,04h 30m,25 Seats available,799.0,2.9
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,New shiv mahima travels express & cargo,NON AC Seater / Sleeper 2+1,23:15,03:25,04h 10m,34 Seats available,2000.0,2.2
"Delhi to Agra
From INR 295",https://www.redbus.in/bus-tickets/delhi-to-agra,RAO SAHAB TRAVELS PRIVATE LIMITED,A/C Seater / Sleeper (2+1),23:30,03:55,04h 25m,27 Seats available,1199.0,2.9
"Varanasi to Lucknow
From INR 472",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:30,05:30,07h 00m,20 Seats available,399.0,4.6
"Varanasi to Lucknow
From INR 472",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Raj Kalpana Travels Pvt.Ltd,A/C Seater/Sleeper (2+1),20:00,01:45,05h 45m,31 Seats available,749.0,4.5
"Varanasi to Lucknow
From INR 472",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,RS YADAV SMART BUS,A/C Seater / Sleeper (2+2),16:15,01:21,09h 06m,40 Seats available,690.0,5.0
"Varanasi to Lucknow
From INR 472",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Yolo Bus,A/C Seater / Sleeper (2+1),22:15,05:19,07h 04m,30 Seats available,399.0,3.9
"Varanasi to Lucknow
From INR 472",https://www.redbus.in/bus-tickets/varanasi-to-lucknow,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:30,06:00,07h 30m,23 Seats available,399.0,3.9
